CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
15527,19,165,2347.57,4,5,5,Champions
15528,254,26,229.33,1,2,1,At Risk
15529,23,664,3935.15,4,5,5,Champions
15530,22,107,1497.31,4,4,4,Champions
15531,8,219,1972.39,5,5,4,Champions
15532,25,258,1500.88,4,5,4,Champions
15533,19,86,746.92,4,4,3,Loyal Customers
15535,173,75,426.4,2,4,2,Loyal Customers
15537,163,24,110.92,2,2,1,At Risk
15539,7,41,538.46,5,3,3,Recent Customers
15540,11,15,213.3,5,2,1,Recent Customers
15541,114,29,85.13000000000001,2,2,1,At Risk
15543,288,28,127.86,1,2,1,At Risk
15544,9,261,3542.51,5,5,5,Champions
15545,54,80,288.96999999999997,3,4,2,Loyal Customers
15547,7,695,4910.6,5,5,5,Champions
15549,77,115,1643.96,2,4,4,Loyal Customers
15550,4,61,575.63,5,4,3,Loyal Customers
15551,37,29,436.06,3,2,2,Regular Customers
15552,217,17,90.12,1,2,1,At Risk
15553,60,55,428.93,3,3,2,Regular Customers
15554,278,14,217.2,1,2,1,At Risk
15555,12,913,4747.89,4,5,5,Champions
15556,24,31,279.77,4,3,2,Recent Customers
15557,29,19,468.91,4,2,3,Recent Customers
15561,12,31,722.74,4,3,3,Recent Customers
15562,352,1,134.55,1,1,1,At Risk
15563,9,117,1319.69,5,4,4,Champions
15565,50,8,173.16,3,1,1,Regular Customers
15567,19,7,186.01,4,1,1,Recent Customers
15568,3,53,758.29,5,3,3,Recent Customers
15569,104,31,1375.71,2,3,4,At Risk
15570,7,326,4093.27,5,5,5,Champions
15571,12,57,650.4300000000001,4,3,3,Recent Customers
15572,5,212,2533.42,5,5,5,Champions
15573,32,97,591.1899999999999,4,4,3,Loyal Customers
15574,178,152,675.64,2,5,3,Loyal Customers
15576,38,43,921.37,3,3,4,Regular Customers
15577,151,39,258.88,2,3,2,At Risk
15578,162,13,127.1,2,1,1,At Risk
15579,69,48,327.6,3,3,2,Regular Customers
15581,121,148,3425.77,2,5,5,Loyal Customers
15582,25,44,682.9100000000001,4,3,3,Recent Customers
15584,24,124,718.36,4,5,3,Loyal Customers
15585,177,31,455.3,2,3,2,At Risk
15587,50,9,913.6800000000001,3,1,4,Regular Customers
15589,253,30,456.58,1,3,2,At Risk
15590,289,1,-30.19,1,1,1,At Risk
15592,47,24,388.58,3,2,2,Regular Customers
15593,71,5,199.8,3,1,1,Regular Customers
15594,16,104,1767.53,4,4,4,Champions
15596,101,84,1343.34,2,4,4,Loyal Customers
15597,30,23,315.71999999999997,4,2,2,Recent Customers
15598,35,16,235.68,3,2,2,Regular Customers
15599,27,52,761.74,4,3,3,Recent Customers
15601,11,414,6745.36,5,5,5,Champions
15602,8,54,1083.63,5,3,4,Recent Customers
15603,79,2,48.480000000000004,2,1,1,At Risk
15604,52,17,216.39,3,2,1,Regular Customers
15605,36,67,1198.23,3,4,4,Loyal Customers
15606,57,91,2422.64,3,4,5,Loyal Customers
15607,337,13,104.76,1,1,1,At Risk
15608,28,60,1093.68,4,4,4,Champions
15609,183,18,270.03000000000003,1,2,2,At Risk
15610,52,6,112.46000000000001,3,1,1,Regular Customers
15611,10,45,1568.39,5,3,4,Recent Customers
15612,36,6,195.15,3,1,1,Regular Customers
15615,10,429,10360.04,5,5,5,Champions
15618,33,49,747.031,3,3,3,Regular Customers
15619,11,3,336.40000000000003,5,1,2,Recent Customers
15620,50,104,1524.4,3,4,4,Loyal Customers
15621,4,18,1158.77,5,2,4,Recent Customers
15622,3,214,3224.53,5,5,5,Champions
15623,141,19,301.03,2,2,2,At Risk
15624,117,34,588.13,2,3,3,At Risk
15625,100,68,1504.56,2,4,4,Loyal Customers
15626,75,49,675.8,2,3,3,At Risk
15628,5,157,2865.64,5,5,5,Champions
15630,45,61,1180.4,3,4,4,Loyal Customers
15632,16,177,3147.31,4,5,5,Champions
15634,17,15,243.55,4,2,2,Recent Customers
15636,90,25,724.76,2,2,3,At Risk
15637,53,15,223.36,3,2,1,Regular Customers
15638,301,2,-94.0,1,1,1,At Risk
15639,134,25,425.32,2,2,2,At Risk
15640,4,486,12336.74,5,5,5,Champions
15641,105,119,1887.2,2,4,4,Loyal Customers
15643,179,36,647.4,1,3,3,At Risk
15644,166,232,803.54,2,5,3,Loyal Customers
15645,19,52,612.01,4,3,3,Recent Customers
15646,158,36,425.14000000000004,2,3,2,At Risk
15648,204,27,582.0500000000001,1,2,3,At Risk
15649,336,2,816.0,1,1,3,At Risk
15651,37,32,646.3,3,3,3,Regular Customers
15652,91,21,337.74,2,2,2,At Risk
15653,93,6,877.4399999999999,2,1,3,At Risk
15654,9,21,922.53,5,2,4,Recent Customers
15655,233,37,511.32,1,3,3,At Risk
15656,45,47,748.5,3,3,3,Regular Customers
15657,23,1,30.0,4,1,1,Recent Customers
15658,190,56,958.9,1,3,4,At Risk
15659,44,11,306.45,3,1,2,Regular Customers
15660,25,94,1552.01,4,4,4,Champions
15661,317,5,309.8,1,1,2,At Risk
15663,106,9,138.14,2,1,1,At Risk
15664,51,19,358.63,3,2,2,Regular Customers
15665,168,115,2222.21,2,4,5,Loyal Customers
15667,40,13,301.32,3,1,2,Regular Customers
15668,218,1,76.32000000000001,1,1,1,At Risk
15669,40,35,677.69,3,3,3,Regular Customers
15670,297,12,173.05,1,1,1,At Risk
15671,19,81,2635.4900000000002,4,4,5,Champions
15673,88,138,2726.23,2,5,5,Loyal Customers
15674,73,135,1744.02,2,5,4,Loyal Customers
15675,81,21,323.69,2,2,2,At Risk
15676,9,216,3324.09,5,5,5,Champions
15677,49,33,657.23,3,3,3,Regular Customers
15678,53,12,352.7,3,1,2,Regular Customers
15679,24,110,781.28,4,4,3,Loyal Customers
15680,9,78,1333.68,5,4,4,Champions
15681,18,67,946.36,4,4,4,Champions
15683,117,10,193.75,2,1,1,At Risk
15687,9,168,2981.5,5,5,5,Champions
15689,120,9,254.1,2,1,2,At Risk
15690,4,19,239.76,5,2,2,Recent Customers
15691,252,2,136.8,1,1,1,At Risk
15692,28,12,191.04,4,1,1,Recent Customers
15694,1,79,6423.6,5,4,5,Champions
15695,267,22,409.98,1,2,2,At Risk
15696,33,174,2619.11,3,5,5,Loyal Customers
15699,18,18,309.65,4,2,2,Recent Customers
15700,172,89,664.03,2,4,3,Loyal Customers
15701,2,230,1529.0,5,5,4,Champions
15703,265,5,211.5,1,1,1,At Risk
15704,140,117,2293.62,2,4,5,Loyal Customers
15705,201,6,143.1,1,1,1,At Risk
15706,60,59,1001.8100000000001,3,4,4,Loyal Customers
15707,35,205,916.98,3,5,4,Loyal Customers
15708,41,282,3200.73,3,5,5,Loyal Customers
15709,284,6,133.25,1,1,1,At Risk
15712,9,53,1072.3600000000001,5,3,4,Recent Customers
15713,143,20,346.75,2,2,2,At Risk
15714,12,34,330.03000000000003,4,3,2,Recent Customers
15716,146,117,1101.1100000000001,2,4,4,Loyal Customers
15717,234,7,150.3,1,1,1,At Risk
15719,33,932,5028.42,3,5,5,Loyal Customers
15720,24,128,598.73,4,5,3,Loyal Customers
15721,12,84,471.40000000000003,4,4,3,Loyal Customers
15722,36,70,2169.86,3,4,5,Loyal Customers
15723,365,38,190.7,1,3,1,At Risk
15724,201,12,212.3,1,1,1,At Risk
15725,15,32,415.25,4,3,2,Recent Customers
15727,17,301,5159.06,4,5,5,Champions
15728,49,4,-134.8,3,1,1,Regular Customers
15729,198,6,62.0,1,1,1,At Risk
15730,66,73,1108.38,3,4,4,Loyal Customers
15732,212,14,294.12,1,2,2,At Risk
15733,283,10,162.3,1,1,1,At Risk
15734,115,26,1339.45,2,2,4,At Risk
15737,15,79,1121.21,4,4,4,Champions
15738,19,176,4788.77,4,5,5,Champions
15739,66,8,449.12,3,1,2,Regular Customers
15740,49,9,154.88,3,1,1,Regular Customers
15743,16,86,775.96,4,4,3,Loyal Customers
15744,78,3,34.8,2,1,1,At Risk
15745,9,65,1071.24,5,4,4,Champions
15746,134,29,182.96,2,2,1,At Risk
15747,13,90,946.64,4,4,4,Champions
15748,40,20,144.36,3,2,1,Regular Customers
15749,235,15,21535.9,1,2,5,At Risk
15750,3,293,2448.8,5,5,5,Champions
15752,40,406,2618.15,3,5,5,Loyal Customers
15753,305,1,79.2,1,1,1,At Risk
15754,51,29,455.67,3,2,2,Regular Customers
15755,1,149,2318.88,5,5,5,Champions
15756,61,191,528.01,3,5,3,Loyal Customers
15757,66,45,714.42,3,3,3,Regular Customers
15758,25,9,205.25,4,1,1,Recent Customers
15759,218,7,253.04,1,1,2,At Risk
15762,65,37,583.75,3,3,3,Regular Customers
15763,32,63,1048.67,4,4,4,Champions
15764,81,188,3245.47,2,5,5,Loyal Customers
15766,64,11,315.06,3,1,2,Regular Customers
15768,116,28,581.8299999999999,2,2,3,At Risk
15769,7,147,51823.72,5,5,5,Champions
15773,6,10,635.6800000000001,5,1,3,Recent Customers
15774,69,25,270.8,3,2,2,Regular Customers
15775,245,7,104.9,1,1,1,At Risk
15776,133,18,241.62,2,2,2,At Risk
15777,241,22,1021.61,1,2,4,At Risk
15780,184,29,475.28000000000003,1,2,3,At Risk
15781,25,21,333.56,4,2,2,Recent Customers
15782,10,44,2593.94,5,3,5,Recent Customers
15783,11,14,246.3,5,2,2,Recent Customers
15785,30,87,2303.75,4,4,5,Champions
15786,44,279,4821.0,3,5,5,Loyal Customers
15787,26,200,933.26,4,5,4,Champions
15789,358,25,351.3,1,2,2,At Risk
15790,10,34,218.75,5,3,1,Recent Customers
15791,44,76,1604.44,3,4,4,Loyal Customers
15793,9,13,948.96,5,1,4,Recent Customers
15795,150,42,610.01,2,3,3,At Risk
15796,1,134,2663.6600000000003,5,5,5,Champions
15797,113,8,2207.4,2,1,5,At Risk
15799,76,98,884.14,2,4,3,Loyal Customers
15800,107,117,696.89,2,4,3,Loyal Customers
15801,46,69,1042.19,3,4,4,Loyal Customers
15802,143,3,-451.42,2,1,1,At Risk
15803,51,8,415.82000000000005,3,1,2,Regular Customers
15804,1,274,3848.55,5,5,5,Champions
15805,23,305,5411.87,4,5,5,Champions
15806,46,31,784.58,3,3,3,Regular Customers
15807,50,48,903.9,3,3,4,Regular Customers
15808,306,197,3641.07,1,5,5,Loyal Customers
15809,36,43,399.21,3,3,2,Regular Customers
15810,79,112,1145.43,2,4,4,Loyal Customers
15811,17,139,2171.32,4,5,5,Champions
15812,107,41,1801.14,2,3,4,At Risk
15813,208,40,1303.9099999999999,1,3,4,At Risk
15814,3,74,1842.73,5,4,4,Champions
15815,64,49,2100.6,3,3,5,Regular Customers
15819,49,123,1905.45,3,5,4,Loyal Customers
15820,320,17,206.98,1,2,1,At Risk
15821,44,62,570.96,3,4,3,Loyal Customers
15822,3,33,885.47,5,3,3,Recent Customers
15823,337,17,-840.76,1,2,1,At Risk
15825,172,20,532.94,2,2,3,At Risk
15826,51,69,1649.3600000000001,3,4,4,Loyal Customers
15827,73,134,1641.48,2,5,4,Loyal Customers
15829,99,51,636.14,2,3,3,At Risk
15830,29,41,547.7,4,3,3,Recent Customers
15831,58,67,740.64,3,4,3,Loyal Customers
15832,254,54,836.79,1,3,3,At Risk
15834,70,272,2076.3,3,5,5,Loyal Customers
15835,44,50,954.09,3,3,4,Regular Customers
15836,45,12,117.47,3,1,1,Regular Customers
15837,65,24,391.98,3,2,2,Regular Customers
15838,11,169,33350.76,5,5,5,Champions
15839,25,65,1020.74,4,4,4,Champions
15840,59,28,345.66,3,2,2,Regular Customers
15841,64,50,1209.1,3,3,4,Regular Customers
15843,304,8,118.95000000000002,1,1,1,At Risk
15844,46,11,130.73999999999998,3,1,1,Regular Customers
15845,18,140,3650.87,4,5,5,Champions
15847,38,22,389.27,3,2,2,Regular Customers
15850,19,93,234.88,4,4,2,Loyal Customers
15852,187,22,160.71,1,2,1,At Risk
15853,52,30,110.8,3,3,1,Regular Customers
15854,4,138,2969.12,5,5,5,Champions
15855,137,80,712.24,2,4,3,Loyal Customers
15856,4,636,15929.74,5,5,5,Champions
15857,19,14,297.0,4,2,2,Recent Customers
15858,16,188,1427.57,4,5,4,Champions
15860,41,139,965.16,3,5,4,Loyal Customers
15861,12,541,2981.92,4,5,5,Champions
15862,8,147,832.88,5,5,3,Loyal Customers
15863,26,18,68.84,4,2,1,Recent Customers
15864,22,24,1769.7800000000002,4,2,4,Recent Customers
15865,41,40,895.13,3,3,3,Regular Customers
15866,101,43,211.89,2,3,1,At Risk
15867,5,461,3795.29,5,5,5,Champions
15869,277,15,149.64,1,2,1,At Risk
15870,33,74,351.44,3,4,2,Loyal Customers
15872,15,108,316.25,4,4,2,Loyal Customers
15874,63,137,4330.67,3,5,5,Loyal Customers
15877,2,128,437.83,5,5,2,Loyal Customers
15880,369,97,299.03,1,4,2,Loyal Customers
15881,312,32,438.24,1,3,2,At Risk
15882,199,24,495.36,1,2,3,At Risk
15883,2,49,396.48,5,3,2,Recent Customers
15885,93,18,379.35,2,2,2,At Risk
15886,60,12,181.09,3,1,1,Regular Customers
15888,80,14,141.27,2,2,1,At Risk
15889,157,85,420.07,2,4,2,Loyal Customers
15891,227,60,511.68,1,4,3,Loyal Customers
15894,253,37,258.25,1,3,2,At Risk
15895,150,11,179.17,2,1,1,At Risk
15897,194,22,208.59,1,2,1,At Risk
15898,1,85,1379.63,5,4,4,Champions
15899,369,4,56.25,1,1,1,At Risk
15900,24,47,337.28,4,3,2,Recent Customers
15901,17,111,351.73,4,4,2,Loyal Customers
15903,10,75,5126.34,5,4,5,Champions
15904,8,30,164.68,5,3,1,Recent Customers
15906,20,151,1521.79,4,5,4,Champions
15907,4,226,882.72,5,5,3,Loyal Customers
15909,174,7,191.94,2,1,1,At Risk
15910,1,266,1228.88,5,5,4,Champions
15912,178,19,264.62,2,2,2,At Risk
15916,16,156,1466.01,4,5,4,Champions
15917,248,12,123.1,1,1,1,At Risk
15918,191,40,334.23,1,3,2,At Risk
15919,20,122,525.69,4,4,3,Loyal Customers
15920,154,60,167.5,2,4,1,Loyal Customers
15921,173,24,323.03000000000003,2,2,2,At Risk
15922,372,12,363.6,1,1,2,At Risk
15923,373,21,127.08,1,2,1,At Risk
15925,194,12,207.15,1,1,1,At Risk
15930,67,21,426.63,3,2,2,Regular Customers
15932,4,119,2461.85,5,4,5,Champions
15933,21,74,1107.46,4,4,4,Champions
15935,239,12,416.86,1,1,2,At Risk
15937,64,7,145.35,3,1,1,Regular Customers
15938,112,18,404.58,2,2,2,At Risk
15939,90,77,6102.26,2,4,5,Loyal Customers
15940,311,2,31.799999999999997,1,1,1,At Risk
15942,134,14,337.44,2,2,2,At Risk
15944,277,6,325.1,1,1,2,At Risk
15945,365,2,181.0,1,1,1,At Risk
15947,83,29,1708.24,2,2,4,At Risk
15948,8,60,955.24,5,4,4,Champions
15949,17,19,364.72,4,2,2,Recent Customers
15950,2,102,1684.46,5,4,4,Champions
15951,1,43,669.57,5,3,3,Recent Customers
15952,34,84,781.91,3,4,3,Loyal Customers
15953,15,102,1632.4299999999998,4,4,4,Champions
15955,24,185,4389.81,4,5,5,Champions
15957,32,42,428.89,4,3,2,Recent Customers
15958,74,7,104.35,2,1,1,At Risk
15963,20,28,470.76,4,2,3,Recent Customers
15965,17,111,808.87,4,4,3,Loyal Customers
15967,23,80,397.68,4,4,2,Loyal Customers
15969,3,21,582.9,5,2,3,Recent Customers
15970,304,11,314.1,1,1,2,At Risk
15971,18,35,4199.85,4,3,5,Recent Customers
15973,236,6,99.77000000000002,1,1,1,At Risk
15974,39,177,3429.55,3,5,5,Loyal Customers
15975,84,24,371.01,2,2,2,At Risk
15976,165,96,427.64,2,4,2,Loyal Customers
15977,17,65,1054.73,4,4,4,Champions
15978,77,49,1098.78,2,3,4,At Risk
15980,89,43,2398.86,2,3,5,At Risk
15981,25,97,3408.48,4,4,5,Champions
15983,22,112,1465.12,4,4,4,Champions
15984,3,263,2759.93,5,5,5,Champions
15985,123,38,1037.42,2,3,4,At Risk
15986,30,14,168.12,4,2,1,Recent Customers
15987,12,128,1432.77,4,5,4,Champions
15988,19,26,156.78,4,2,1,Recent Customers
15990,44,52,792.11,3,3,3,Regular Customers
15992,4,3,41.989999999999995,5,1,1,Recent Customers
15993,9,551,2736.92,5,5,5,Champions
15994,55,32,414.27,3,3,2,Regular Customers
15996,88,128,1016.6800000000001,2,5,4,Loyal Customers
15998,37,507,3074.42,3,5,5,Loyal Customers
16000,3,9,12393.7,5,1,5,Recent Customers
16003,30,103,2735.37,4,4,5,Champions
16005,12,201,578.71,4,5,3,Loyal Customers
16006,211,8,101.4,1,1,1,At Risk
16007,48,381,1693.81,3,5,4,Loyal Customers
16008,24,33,478.78,4,3,3,Recent Customers
16009,22,82,972.11,4,4,4,Champions
16010,246,79,392.4,1,4,2,Loyal Customers
16011,8,210,3352.96,5,5,5,Champions
16012,35,94,1415.29,3,4,4,Loyal Customers
16013,4,151,33366.25,5,5,5,Champions
16014,36,141,637.58,3,5,3,Loyal Customers
16015,4,183,689.6999999999999,5,5,3,Loyal Customers
16016,3,226,1440.06,5,5,4,Champions
16017,47,32,211.88,3,3,1,Regular Customers
16018,39,28,408.90000000000003,3,2,2,Regular Customers
16019,2,165,3450.2400000000002,5,5,5,Champions
16020,17,46,851.01,4,3,3,Recent Customers
16022,260,71,602.63,1,4,3,Loyal Customers
16023,46,101,719.81,3,4,3,Loyal Customers
16024,12,63,251.03,4,4,2,Loyal Customers
16025,30,28,439.65999999999997,4,2,2,Recent Customers
16026,43,32,236.09,3,3,2,Regular Customers
16027,92,17,852.12,2,2,3,At Risk
16029,39,270,53168.69,3,5,5,Loyal Customers
16030,310,29,331.24,1,2,2,At Risk
16031,92,98,547.9,2,4,3,Loyal Customers
16033,6,1143,8690.03,5,5,5,Champions
16034,196,22,437.7,1,2,2,At Risk
16036,87,55,758.92,2,3,3,At Risk
16037,270,39,855.02,1,3,3,At Risk
16038,8,28,454.33000000000004,5,2,2,Recent Customers
16040,65,65,1313.55,3,4,4,Loyal Customers
16041,31,6,3166.4,4,1,5,Recent Customers
16042,22,74,1127.57,4,4,4,Champions
16043,38,39,773.99,3,3,3,Regular Customers
16045,120,83,1340.7,2,4,4,Loyal Customers
16048,86,9,243.69000000000003,2,1,2,At Risk
16049,40,299,1074.81,3,5,4,Loyal Customers
16050,174,10,137.9,2,1,1,At Risk
16052,54,34,362.06,3,3,2,Regular Customers
16053,33,84,1511.95,3,4,4,Loyal Customers
16054,145,70,783.9,2,4,3,Loyal Customers
16055,221,8,134.8,1,1,1,At Risk
16056,45,66,650.75,3,4,3,Loyal Customers
16057,4,134,2140.2200000000003,5,5,5,Champions
16059,66,178,1453.16,3,5,4,Loyal Customers
16061,269,1,-29.95,1,1,1,At Risk
16062,10,64,1153.62,5,4,4,Champions
16063,260,23,335.32,1,2,2,At Risk
16065,365,73,367.14,1,4,2,Loyal Customers
16066,17,101,1521.04,4,4,4,Champions
16070,22,33,852.15,4,3,3,Recent Customers
16071,45,21,326.24,3,2,2,Regular Customers
16072,288,23,584.3199999999999,1,2,3,At Risk
16073,292,2,94.35,1,1,1,At Risk
16076,3,131,2173.53,5,5,5,Champions
16078,284,1,79.2,1,1,1,At Risk
16079,17,21,1352.0,4,2,4,Recent Customers
16080,82,11,176.6,2,1,1,At Risk
16081,56,223,2799.42,3,5,5,Loyal Customers
16083,101,31,1317.62,2,3,4,At Risk
16084,299,38,436.18,1,3,2,At Risk
16085,23,167,981.51,4,5,4,Champions
16086,59,40,1119.31,3,3,4,Regular Customers
16091,155,18,315.06,2,2,2,At Risk
16092,99,53,779.36,2,3,3,At Risk
16093,107,1,17.0,2,1,1,At Risk
16094,12,67,1041.83,4,4,4,Champions
16096,264,12,320.62,1,1,2,At Risk
16097,240,10,185.04999999999998,1,1,1,At Risk
16098,88,67,2005.63,2,4,5,Loyal Customers
16099,50,39,731.9,3,3,3,Regular Customers
16101,9,83,1245.96,5,4,4,Champions
16102,42,57,1842.14,3,3,4,Regular Customers
16103,7,48,1429.64,5,3,4,Recent Customers
16104,62,28,298.21,3,2,2,Regular Customers
16105,249,13,336.96,1,1,2,At Risk
16106,66,6,108.38,3,1,1,Regular Customers
16107,18,31,3204.1600000000003,4,3,5,Recent Customers
16108,85,49,816.1,2,3,3,At Risk
16109,219,18,611.88,1,2,3,At Risk
16110,45,342,1320.95,3,5,4,Loyal Customers
16112,143,16,195.73999999999998,2,2,1,At Risk
16113,183,30,161.38,1,3,1,At Risk
16114,171,8,135.75000000000003,2,1,1,At Risk
16115,10,279,1660.8799999999999,5,5,4,Champions
16116,206,35,592.88,1,3,3,At Risk
16117,190,30,232.21,1,3,1,At Risk
16119,8,16,423.36,5,2,2,Recent Customers
16120,59,32,1294.14,3,3,4,Regular Customers
16121,57,204,854.66,3,5,3,Loyal Customers
16122,73,38,684.4200000000001,2,3,3,At Risk
16123,52,16,307.78,3,2,2,Regular Customers
16124,316,16,187.15,1,2,1,At Risk
16125,367,13,289.35,1,1,2,At Risk
16126,29,117,6287.77,4,4,5,Champions
16127,39,40,656.25,3,3,3,Regular Customers
16128,18,89,1880.22,4,4,4,Champions
16131,52,78,3506.54,3,4,5,Loyal Customers
16133,4,365,14305.66,5,5,5,Champions
16134,22,38,603.69,4,3,3,Recent Customers
16135,263,21,517.55,1,2,3,At Risk
16136,60,37,709.38,3,3,3,Regular Customers
16138,368,1,-7.95,1,1,1,At Risk
16139,19,31,635.41,4,3,3,Recent Customers
16140,53,37,703.77,3,3,3,Regular Customers
16141,88,30,620.4,2,3,3,At Risk
16142,250,37,535.34,1,3,3,At Risk
16143,3,118,2419.84,5,4,5,Champions
16144,247,1,175.2,1,1,1,At Risk
16145,9,237,3741.98,5,5,5,Champions
16146,157,29,734.13,2,2,3,At Risk
16147,134,22,375.0,2,2,2,At Risk
16148,296,1,76.32000000000001,1,1,1,At Risk
16149,5,18,280.52,5,2,2,Recent Customers
16150,39,136,1906.07,3,5,4,Loyal Customers
16152,269,29,1829.04,1,2,4,At Risk
16153,50,89,1824.23,3,4,4,Loyal Customers
16156,9,137,2994.62,5,5,5,Champions
16157,16,19,644.24,4,2,3,Recent Customers
16159,282,14,348.2,1,2,2,At Risk
16160,64,22,1009.4499999999999,3,2,4,Regular Customers
16161,2,499,5311.08,5,5,5,Champions
16162,252,2,37.4,1,1,1,At Risk
16163,225,7,441.59999999999997,1,1,2,At Risk
16164,17,35,802.53,4,3,3,Recent Customers
16168,11,99,3770.6,5,4,5,Champions
16169,8,85,1822.97,5,4,4,Champions
16170,51,127,1880.4199999999998,3,5,4,Loyal Customers
16171,59,3,73.2,3,1,1,Regular Customers
16172,95,69,1140.21,2,4,4,Loyal Customers
16173,16,87,1406.57,4,4,4,Champions
16174,126,23,1009.5500000000001,2,2,4,At Risk
16175,94,58,1037.59,2,4,4,Loyal Customers
16177,50,15,331.95,3,2,2,Regular Customers
16178,138,8,197.9,2,1,1,At Risk
16179,61,11,215.83,3,1,1,Regular Customers
16180,100,176,10217.48,2,5,5,Loyal Customers
16181,73,11,305.54,2,1,2,At Risk
16182,72,28,6617.65,2,2,5,At Risk
16183,67,15,338.71000000000004,3,2,2,Regular Customers
16184,64,46,1155.54,3,3,4,Regular Customers
16185,17,31,529.41,4,3,3,Recent Customers
16186,23,219,3991.94,4,5,5,Champions
16187,32,297,6841.24,4,5,5,Champions
16188,45,67,981.86,3,4,4,Loyal Customers
16189,16,11,215.48,4,1,1,Recent Customers
16190,40,6,215.08,3,1,1,Regular Customers
16191,3,151,4913.32,5,5,5,Champions
16193,237,19,314.45,1,2,2,At Risk
16198,75,15,400.68100000000004,2,2,2,At Risk
16200,4,172,1068.8700000000001,5,5,4,Champions
16201,3,115,1821.52,5,4,4,Champions
16202,361,18,365.27,1,2,2,At Risk
16203,59,36,589.15,3,3,3,Regular Customers
16204,23,50,384.18,4,3,2,Recent Customers
16205,31,97,757.63,4,4,3,Loyal Customers
16206,55,63,537.0600000000001,3,4,3,Loyal Customers
16207,25,19,394.38,4,2,2,Recent Customers
16208,45,66,664.26,3,4,3,Loyal Customers
16209,89,46,2262.62,2,3,5,At Risk
16210,2,123,21086.3,5,5,5,Champions
16211,81,24,542.77,2,2,3,At Risk
16212,19,43,681.19,4,3,3,Recent Customers
16213,79,6,159.0,2,1,1,At Risk
16214,171,44,1062.75,2,3,4,At Risk
16215,81,14,242.35,2,2,2,At Risk
16216,267,37,914.9300000000001,1,3,4,At Risk
16217,235,19,259.39000000000004,1,2,2,At Risk
16218,30,90,3054.87,4,4,5,Champions
16221,37,95,860.86,3,4,3,Loyal Customers
16222,318,122,773.5500000000001,1,4,3,Loyal Customers
16224,57,96,1295.3,3,4,4,Loyal Customers
16225,45,134,1096.32,3,5,4,Loyal Customers
16226,203,8,255.12,1,1,2,At Risk
16227,219,7,308.32000000000005,1,1,2,At Risk
16229,87,47,1010.6,2,3,4,At Risk
16230,190,35,542.03,1,3,3,At Risk
16232,33,38,983.23,3,3,4,Regular Customers
16233,71,25,422.13,3,2,2,Regular Customers
16235,41,48,858.41,3,3,3,Regular Customers
16236,78,20,432.2,2,2,2,At Risk
16239,57,21,372.9,3,2,2,Regular Customers
16240,8,142,3693.81,5,5,5,Champions
16241,10,655,2590.31,5,5,5,Champions
16242,8,293,3574.91,5,5,5,Champions
16243,34,51,409.1,3,3,2,Regular Customers
16244,212,91,1522.75,1,4,4,Loyal Customers
16245,24,93,1352.3600000000001,4,4,4,Champions
16247,170,16,114.56,2,2,1,At Risk
16248,62,7,152.94,3,1,1,Regular Customers
16249,53,69,1800.07,3,4,4,Loyal Customers
16250,261,24,389.44,1,2,2,At Risk
16252,366,21,-295.09,1,2,1,At Risk
16253,32,124,3665.62,4,5,5,Champions
16255,17,274,2609.3,4,5,5,Champions
16256,258,14,732.63,1,2,3,At Risk
16257,177,2,46.95,2,1,1,At Risk
16258,45,135,5203.51,3,5,5,Loyal Customers
16260,51,18,1035.45,3,2,4,Regular Customers
16261,17,119,728.54,4,4,3,Loyal Customers
16262,361,3,-31.65,1,1,1,At Risk
16265,9,260,5423.15,5,5,5,Champions
16266,74,61,861.89,2,4,3,Loyal Customers
16268,71,45,667.65,3,3,3,Regular Customers
16270,353,54,1141.24,1,3,4,At Risk
16271,3,131,1398.69,5,5,4,Champions
16272,117,25,411.7,2,2,2,At Risk
16274,373,65,351.75,1,4,2,Loyal Customers
16275,197,33,559.87,1,3,3,At Risk
16276,177,6,810.6000000000001,2,1,3,At Risk
16278,23,25,537.83,4,2,3,Recent Customers
16279,21,108,1489.88,4,4,4,Champions
16281,72,17,2062.06,2,2,5,At Risk
16282,340,11,168.3,1,1,1,At Risk
16283,6,168,1531.51,5,5,4,Champions
16284,31,103,812.68,4,4,3,Loyal Customers
16287,170,8,142.5,2,1,1,At Risk
16292,117,19,280.9,2,2,2,At Risk
16293,9,120,2236.7400000000002,5,4,5,Champions
16295,10,79,1328.55,5,4,4,Champions
16297,213,23,275.4,1,2,2,At Risk
16298,23,27,598.2,4,2,3,Recent Customers
16302,108,12,212.82,2,1,1,At Risk
16303,26,167,5305.83,4,5,5,Champions
16305,139,22,361.21999999999997,2,2,2,At Risk
16306,214,44,602.27,1,3,3,At Risk
16308,38,4,2560.0,3,1,5,Regular Customers
16309,92,44,686.67,2,3,3,At Risk
16311,18,37,616.26,4,3,3,Recent Customers
16313,3,16,274.15000000000003,5,2,2,Recent Customers
16315,331,14,226.37,1,2,1,At Risk
16316,64,156,2755.56,3,5,5,Loyal Customers
16317,120,69,1341.65,2,4,4,Loyal Customers
16318,35,19,328.15,3,2,2,Regular Customers
16319,218,3,404.40000000000003,1,1,2,At Risk
16320,172,56,1038.46,2,3,4,At Risk
16321,72,16,230.70000000000002,2,2,1,At Risk
16322,1,37,326.75,5,3,2,Recent Customers
